일자,계(명),서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,검역
누적(명),"34,571,873 ","6,751,223 ","2,092,592 ","1,516,396 ","1,991,875 ","1,018,481 ","1,013,271 ","738,120 ","273,413 ","9,266,555 ","1,005,827 ","1,075,459 ","1,390,748 ","1,167,903 ","1,142,438 ","1,581,188 ","2,075,970 ","451,522 ","18,892 "
2020-01-20,1 ,-,-,-,1 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-21,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-22,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-23,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-24,1 ,1 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-25,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-26,1 ,-,-,-,-,-,-,-,-,1 ,-,-,-,-,-,-,-,-,-
2020-01-27,1 ,-,-,-,-,-,-,-,-,1 ,-,-,-,-,-,-,-,-,-
2020-01-28,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-29,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-30,3 ,3 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-31,4 ,3 ,-,-,-,-,-,-,-,-,-,-,-,1 ,-,-,-,-,-
2020-02-01,1 ,-,-,-,-,-,-,-,-,1 ,-,-,-,-,-,-,-,-,-
2020-02-02,3 ,1 ,-,-,-,-,-,-,-,2 ,-,-,-,-,-,-,-,-,-
2020-02-03,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-04,1 ,-,-,-,-,1 ,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-05,5 ,2 ,-,-,-,1 ,-,-,-,2 ,-,-,-,-,-,-,-,-,-
2020-02-06,3 ,2 ,-,-,-,-,-,-,-,-,-,-,-,-,1 ,-,-,-,-
2020-02-07,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-08,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-09,3 ,-,-,-,-,-,-,-,-,3 ,-,-,-,-,-,-,-,-,-
2020-02-10,1 ,-,-,-,-,-,-,-,-,1 ,-,-,-,-,-,-,-,-,-
2020-02-11,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-12,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-13,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-14,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-15,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-16,2 ,2 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-17,0 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-02-18,2 ,-,-,1 ,-,-,-,-,-,1 ,-,-,-,-,-,-,-,-,-
2020-02-19,34 ,2 ,-,27 ,-,-,-,-,-,-,-,-,-,-,-,5 ,-,-,-
2020-02-20,16 ,-,-,12 ,-,-,-,-,-,-,-,-,-,-,-,4 ,-,-,-
2020-02-21,74 ,5 ,-,44 ,-,1 ,-,-,-,1 ,-,1 ,1 ,1 ,-,17 ,2 ,1 ,-
2020-02-22,190 ,2 ,2 ,67 ,-,3 ,1 ,-,1 ,2 ,-,2 ,-,1 ,-,106 ,2 ,1 ,-
2020-02-23,210 ,3 ,7 ,136 ,1 ,1 ,1 ,1 ,-,8 ,6 ,-,-,-,-,39 ,7 ,-,-
2020-02-24,207 ,4 ,8 ,152 ,-,2 ,1 ,-,-,12 ,-,-,-,-,-,19 ,9 ,-,-
2020-02-25,130 ,7 ,18 ,54 ,-,-,-,1 ,-,5 ,-,-,-,-,-,44 ,1 ,-,-
2020-02-26,253 ,8 ,13 ,184 ,1 ,-,-,1 ,-,3 ,-,2 ,1 ,-,-,36 ,4 ,-,-
2020-02-27,449 ,10 ,8 ,340 ,-,-,5 ,3 ,-,12 ,-,2 ,5 ,-,-,53 ,11 ,-,-
2020-02-28,427 ,7 ,5 ,296 ,1 ,-,4 ,5 ,-,11 ,-,3 ,9 ,2 ,-,74 ,10 ,-,-
2020-02-29,909 ,12 ,14 ,742 ,2 ,-,1 ,6 ,-,10 ,1 ,-,32 ,-,1 ,75 ,13 ,-,-
2020-03-01,595 ,8 ,4 ,512 ,-,-,-,-,-,8 ,-,1 ,12 ,-,1 ,48 ,1 ,-,-
2020-03-02,686 ,9 ,6 ,517 ,1 ,-,1 ,3 ,-,8 ,12 ,-,17 ,1 ,1 ,108 ,2 ,-,-
2020-03-03,600 ,7 ,2 ,520 ,-,2 ,-,-,-,2 ,1 ,-,4 ,1 ,-,59 ,1 ,1 ,-
2020-03-04,516 ,-,3 ,398 ,1 ,2 ,1 ,3 ,-,9 ,1 ,-,1 ,-,-,95 ,2 ,-,-
2020-03-05,438 ,5 ,-,326 ,1 ,-,1 ,-,-,7 ,2 ,1 ,4 ,-,-,81 ,9 ,1 ,-
2020-03-06,518 ,2 ,3 ,367 ,-,-,2 ,-,-,10 ,2 ,3 ,4 ,-,-,122 ,3 ,-,-
2020-03-07,483 ,3 ,1 ,390 ,-,-,-,-,1 ,10 ,1 ,5 ,2 ,-,-,65 ,5 ,-,-
2020-03-08,367 ,12 ,1 ,297 ,-,-,-,1 ,1 ,11 ,1 ,4 ,6 ,-,-,32 ,1 ,-,-
2020-03-09,248 ,10 ,-,190 ,-,2 ,-,-,3 ,12 ,1 ,1 ,4 ,-,-,25 ,-,-,-
2020-03-10,131 ,11 ,-,92 ,4 ,-,-,-,2 ,10 ,-,-,2 ,-,-,10 ,-,-,-
2020-03-11,242 ,53 ,2 ,131 ,12 ,-,-,1 ,2 ,11 ,1 ,2 ,8 ,-,-,18 ,1 ,-,-
2020-03-12,114 ,19 ,2 ,72 ,-,-,2 ,-,5 ,3 ,-,-,2 ,-,-,8 ,1 ,-,-
2020-03-13,110 ,12 ,1 ,61 ,2 ,-,2 ,2 ,17 ,8 ,-,-,1 ,-,-,4 ,-,-,-
2020-03-14,107 ,13 ,3 ,62 ,1 ,-,-,-,6 ,15 ,-,1 ,-,-,-,6 ,-,-,-
2020-03-15,76 ,9 ,3 ,41 ,1 ,1 ,-,1 ,1 ,11 ,-,3 ,-,-,-,4 ,-,-,1 
2020-03-16,74 ,6 ,1 ,35 ,1 ,-,-,-,1 ,20 ,-,-,-,-,-,7 ,-,-,3 
2020-03-17,84 ,12 ,-,32 ,1 ,-,-,-,-,31 ,-,-,-,-,-,5 ,1 ,-,2 
2020-03-18,93 ,5 ,-,46 ,1 ,1 ,-,2 ,1 ,15 ,1 ,1 ,3 ,2 ,1 ,9 ,-,-,5 
2020-03-19,152 ,12 ,-,97 ,-,-,-,6 ,-,18 ,-,1 ,-,1 ,-,12 ,-,-,5 
2020-03-20,87 ,17 ,1 ,34 ,4 ,1 ,-,-,-,14 ,-,-,1 ,-,-,13 ,1 ,-,1 
2020-03-21,147 ,15 ,-,69 ,4 ,-,-,-,-,12 ,-,1 ,-,-,-,40 ,-,-,6 
2020-03-22,98 ,10 ,-,43 ,-,1 ,2 ,-,-,16 ,-,1 ,1 ,-,1 ,11 ,1 ,-,11 
2020-03-23,64 ,6 ,1 ,24 ,-,-,-,-,1 ,14 ,-,2 ,-,-,-,2 ,1 ,-,13 
2020-03-24,76 ,4 ,2 ,31 ,1 ,-,-,-,-,15 ,-,1 ,-,-,-,1 ,1 ,-,20 
2020-03-25,100 ,13 ,1 ,14 ,1 ,-,-,1 ,2 ,21 ,1 ,-,3 ,-,2 ,5 ,-,2 ,34 
2020-03-26,104 ,13 ,-,26 ,1 ,-,6 ,-,-,14 ,-,1 ,1 ,-,-,12 ,-,-,30 
2020-03-27,91 ,12 ,1 ,34 ,3 ,1 ,1 ,2 ,-,11 ,-,2 ,-,-,-,9 ,1 ,1 ,13 
2020-03-28,146 ,18 ,1 ,71 ,5 ,-,-,-,-,21 ,1 ,-,2 ,-,-,2 ,-,1 ,24 
2020-03-29,105 ,20 ,3 ,23 ,7 ,-,3 ,-,2 ,15 ,2 ,-,1 ,2 ,1 ,2 ,3 ,-,21 
2020-03-30,78 ,16 ,1 ,14 ,-,-,-,-,-,15 ,2 ,3 ,-,1 ,-,11 ,1 ,1 ,13 
2020-03-31,125 ,24 ,1 ,60 ,6 ,-,2 ,-,-,13 ,-,-,1 ,-,-,2 ,1 ,-,15 
2020-04-01,101 ,24 ,3 ,20 ,5 ,4 ,-,-,-,22 ,2 ,-,3 ,1 ,3 ,2 ,4 ,-,8 
2020-04-02,89 ,14 ,-,21 ,4 ,1 ,-,1 ,-,18 ,1 ,-,2 ,-,2 ,2 ,6 ,-,17 
2020-04-03,86 ,18 ,-,9 ,1 ,1 ,-,-,-,23 ,2 ,1 ,1 ,1 ,1 ,5 ,1 ,-,22 
2020-04-04,94 ,22 ,-,27 ,3 ,-,-,-,-,23 ,1 ,-,1 ,-,-,1 ,1 ,-,15 
2020-04-05,81 ,24 ,-,7 ,2 ,1 ,1 ,-,-,10 ,3 ,-,-,1 ,-,4 ,1 ,3 ,24 
2020-04-06,47 ,11 ,-,13 ,1 ,-,2 ,-,-,8 ,-,-,1 ,-,-,2 ,2 ,-,7 
2020-04-07,47 ,4 ,1 ,13 ,-,-,-,-,-,10 ,2 ,-,1 ,-,-,1 ,1 ,-,14 
2020-04-08,53 ,11 ,2 ,9 ,4 ,-,-,-,-,6 ,2 ,-,-,1 ,-,3 ,1 ,-,14 
2020-04-09,39 ,12 ,-,4 ,-,-,-,-,-,10 ,-,-,1 ,-,-,-,2 ,-,10 
2020-04-10,27 ,5 ,1 ,-,1 ,-,-,-,-,9 ,-,-,-,-,-,7 ,-,-,4 
2020-04-11,30 ,4 ,-,7 ,-,-,-,1 ,-,9 ,-,-,-,-,-,3 ,-,-,6 
2020-04-12,32 ,3 ,-,2 ,1 ,-,-,-,-,4 ,-,-,1 ,-,-,3 ,-,-,18 
2020-04-13,25 ,8 ,-,3 ,1 ,-,-,-,-,3 ,-,-,-,-,-,4 ,-,-,6 
2020-04-14,27 ,2 ,-,3 ,1 ,-,-,1 ,-,8 ,-,-,-,-,-,5 ,-,-,7 
2020-04-15,27 ,5 ,1 ,1 ,-,1 ,-,-,-,6 ,2 ,-,-,-,-,6 ,-,1 ,4 
2020-04-16,22 ,2 ,3 ,4 ,-,-,-,-,-,4 ,1 ,-,-,-,-,4 ,-,-,4 
2020-04-17,22 ,2 ,-,-,1 ,2 ,-,-,-,1 ,-,-,-,-,-,4 ,1 ,-,11 
2020-04-18,18 ,1 ,-,3 ,1 ,-,-,-,-,4 ,1 ,-,2 ,-,-,2 ,-,-,4 
2020-04-19,8 ,2 ,-,2 ,1 ,-,-,-,-,-,-,-,-,-,-,1 ,-,-,2 
2020-04-20,13 ,-,2 ,1 ,1 ,-,-,1 ,-,2 ,-,-,-,-,-,2 ,-,-,4 
2020-04-21,9 ,2 ,-,2 ,-,-,-,-,-,2 ,-,-,-,-,-,-,-,-,3 
2020-04-22,11 ,2 ,2 ,1 ,-,-,1 ,-,-,-,-,-,-,-,-,2 ,1 ,-,2 
2020-04-23,8 ,-,1 ,4 ,-,-,-,-,-,1 ,-,-,-,-,-,-,-,-,2 
2020-04-24,6 ,-,1 ,3 ,-,-,-,-,-,1 ,-,-,-,-,-,-,-,-,1 
2020-04-25,10 ,1 ,-,2 ,-,-,-,-,-,2 ,-,-,-,-,-,1 ,-,-,4 
2020-04-26,10 ,-,1 ,1 ,-,-,-,-,-,6 ,-,-,-,1 ,-,-,-,-,1 
2020-04-27,10 ,-,-,1 ,-,-,-,-,-,3 ,-,-,1 ,-,-,-,-,-,5 
2020-04-28,14 ,4 ,-,2 ,1 ,-,-,-,-,3 ,-,-,-,-,-,1 ,-,-,3 
2020-04-29,9 ,-,-,3 ,-,-,-,-,-,2 ,-,-,1 ,-,-,-,-,-,3 
2020-04-30,4 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4 
2020-05-01,9 ,1 ,-,-,1 ,-,-,-,-,2 ,-,-,-,-,-,1 ,-,-,4 
2020-05-02,6 ,1 ,1 ,-,1 ,-,-,-,-,-,-,-,-,-,-,-,-,-,3 
2020-05-03,13 ,2 ,-,4 ,-,-,-,-,-,2 ,-,-,-,-,-,-,-,-,5 
2020-05-04,8 ,-,-,-,1 ,-,-,1 ,-,1 ,-,-,-,-,1 ,-,-,-,4 
2020-05-05,3 ,-,-,-,1 ,-,-,-,-,-,-,-,-,-,-,-,-,-,2 
2020-05-06,2 ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2 
2020-05-07,4 ,-,-,-,-,-,1 ,-,-,1 ,-,1 ,-,-,-,-,-,-,1 
2020-05-08,12 ,-,2 ,3 ,-,-,-,-,-,2 ,-,1 ,-,1 ,-,-,-,-,3 
2020-05-09,18 ,12 ,1 ,-,1 ,-,-,-,-,4 ,-,-,-,-,-,-,-,-,-
2020-05-10,34 ,14 ,-,2 ,3 ,-,-,-,-,6 ,-,2 ,-,-,-,-,-,1 ,6 
2020-05-11,35 ,21 ,-,-,3 ,-,-,-,1 ,3 ,1 ,3 ,-,-,-,-,-,-,3 
2020-05-12,27 ,12 ,-,1 ,1 ,-,2 ,-,-,8 ,-,-,-,-,-,1 ,1 ,-,1 
2020-05-13,26 ,11 ,3 ,3 ,2 ,-,-,1 ,-,3 ,-,-,-,1 ,-,-,1 ,-,1 
2020-05-14,29 ,4 ,-,-,12 ,-,-,-,-,6 ,1 ,3 ,1 ,-,1 ,1 ,-,-,-
2020-05-15,27 ,14 ,-,3 ,5 ,-,-,-,-,3 ,-,-,-,-,1 ,-,-,-,1 
2020-05-16,19 ,5 ,-,1 ,-,-,-,-,-,4 ,-,1 ,-,-,-,-,-,-,8 
2020-05-17,13 ,5 ,-,1 ,-,-,1 ,-,-,-,-,-,-,-,-,-,2 ,-,4 
2020-05-18,15 ,1 ,-,1 ,-,-,-,-,-,3 ,-,3 ,-,-,-,-,-,-,7 
2020-05-19,13 ,6 ,-,-,2 ,-,-,4 ,-,1 ,-,-,-,-,-,-,-,-,-
2020-05-20,32 ,10 ,-,1 ,8 ,-,-,-,-,10 ,-,-,-,1 ,-,-,-,-,2 
2020-05-21,12 ,4 ,-,-,6 ,-,-,-,-,-,-,-,1 ,-,-,-,-,-,1 
2020-05-22,20 ,2 ,-,-,1 ,-,-,1 ,-,6 ,-,-,-,-,-,2 ,1 ,-,7 
2020-05-23,23 ,4 ,-,1 ,-,-,1 ,-,-,13 ,-,-,-,-,-,-,1 ,-,3 
2020-05-24,25 ,6 ,-,-,2 ,-,-,-,-,6 ,1 ,-,-,-,-,6 ,-,-,4 
2020-05-25,16 ,6 ,-,1 ,1 ,-,-,-,-,6 ,-,-,-,-,-,1 ,-,-,1 
2020-05-26,19 ,9 ,-,1 ,3 ,-,-,-,-,2 ,-,1 ,-,-,-,1 ,-,-,2 
2020-05-27,40 ,19 ,-,3 ,11 ,-,-,-,-,6 ,-,-,-,-,-,-,-,-,1 
2020-05-28,79 ,24 ,1 ,2 ,22 ,-,-,-,-,21 ,-,-,1 ,-,-,1 ,-,-,7 
2020-05-29,58 ,20 ,-,-,18 ,-,-,-,-,20 ,-,-,-,-,-,-,-,-,-
2020-05-30,39 ,9 ,1 ,2 ,5 ,2 ,-,-,-,13 ,1 ,-,-,-,1 ,-,-,-,5 
2020-05-31,27 ,6 ,1 ,1 ,3 ,-,1 ,2 ,-,12 ,-,-,-,-,-,-,-,1 ,-
2020-06-01,35 ,1 ,-,1 ,18 ,-,-,-,-,12 ,-,-,-,-,1 ,-,-,-,2 
2020-06-02,38 ,14 ,-,-,9 ,-,-,-,-,14 ,-,-,-,-,-,-,-,-,1 
2020-06-03,49 ,19 ,-,1 ,16 ,-,-,-,-,13 ,-,-,-,-,-,-,-,-,-
2020-06-04,39 ,14 ,-,-,7 ,-,-,-,-,15 ,-,-,-,-,-,1 ,-,-,2 
2020-06-05,39 ,15 ,-,1 ,6 ,-,-,-,-,13 ,-,-,1 ,-,-,2 ,-,-,1 
2020-06-06,51 ,23 ,-,-,11 ,-,-,-,-,8 ,1 ,-,1 ,-,-,1 ,1 ,-,5 
2020-06-07,57 ,27 ,-,1 ,6 ,-,-,1 ,-,19 ,-,1 ,-,-,-,-,-,-,2 
2020-06-08,37 ,21 ,-,1 ,4 ,-,-,-,-,8 ,-,-,-,-,-,-,-,-,3 
2020-06-09,38 ,19 ,-,-,3 ,-,-,-,-,13 ,-,-,2 ,-,-,-,1 ,-,-
2020-06-10,50 ,12 ,-,-,8 ,-,-,-,-,21 ,1 ,-,-,-,-,-,2 ,-,6 
2020-06-11,45 ,21 ,-,-,6 ,-,-,-,-,16 ,-,-,-,-,-,-,-,-,2 
2020-06-12,56 ,25 ,-,1 ,1 ,-,-,-,-,19 ,-,-,-,-,-,-,-,-,10 
2020-06-13,48 ,29 ,-,3 ,1 ,-,-,-,-,14 ,-,-,-,-,-,-,-,-,1 
2020-06-14,34 ,12 ,-,2 ,8 ,-,-,-,-,10 ,1 ,-,-,-,-,-,-,-,1 
2020-06-15,37 ,7 ,-,-,8 ,-,-,-,-,10 ,-,-,2 ,-,-,-,3 ,-,7 
2020-06-16,34 ,12 ,1 ,-,2 ,-,3 ,-,-,5 ,-,-,-,-,-,-,2 ,-,9 
2020-06-17,43 ,13 ,-,1 ,2 ,-,5 ,-,-,13 ,-,-,1 ,-,-,-,-,1 ,7 
2020-06-18,59 ,25 ,-,1 ,1 ,-,7 ,-,1 ,16 ,-,-,3 ,1 ,-,-,-,-,4 
2020-06-19,49 ,18 ,-,-,-,-,6 ,-,-,11 ,-,-,-,-,-,-,-,3 ,11 
2020-06-20,67 ,14 ,2 ,2 ,5 ,-,5 ,-,-,17 ,-,-,2 ,1 ,-,1 ,-,-,18 
2020-06-21,48 ,17 ,-,1 ,-,1 ,10 ,-,1 ,10 ,2 ,-,1 ,-,-,-,1 ,-,4 
2020-06-22,17 ,5 ,-,1 ,1 ,-,-,-,-,6 ,-,-,2 ,1 ,-,1 ,-,-,-
2020-06-23,46 ,6 ,-,1 ,1 ,-,4 ,-,-,7 ,-,1 ,-,-,-,-,-,-,26 
2020-06-24,51 ,11 ,2 ,2 ,3 ,-,8 ,2 ,-,7 ,1 ,-,1 ,1 ,-,1 ,-,-,12 
2020-06-25,28 ,9 ,-,-,1 ,-,4 ,-,-,9 ,-,-,1 ,-,-,-,-,-,4 
2020-06-26,39 ,17 ,-,-,2 ,-,4 ,-,-,4 ,1 ,-,3 ,-,-,1 ,-,-,7 
2020-06-27,51 ,17 ,-,1 ,1 ,-,2 ,-,-,17 ,-,1 ,-,1 ,-,-,-,-,11 
2020-06-28,62 ,14 ,-,-,-,4 ,6 ,-,-,17 ,-,1 ,1 ,-,3 ,-,-,-,16 
2020-06-29,42 ,7 ,1 ,2 ,1 ,4 ,2 ,-,-,16 ,-,-,-,1 ,1 ,1 ,1 ,-,5 
2020-06-30,42 ,7 ,1 ,-,3 ,3 ,5 ,-,1 ,7 ,1 ,-,-,-,-,1 ,-,-,13 
2020-07-01,51 ,9 ,-,1 ,2 ,12 ,4 ,-,-,16 ,-,-,1 ,-,1 ,-,-,-,5 
2020-07-02,54 ,13 ,-,3 ,-,22 ,1 ,-,-,10 ,-,-,3 ,-,-,-,-,-,2 
2020-07-03,61 ,12 ,-,11 ,1 ,6 ,4 ,-,-,18 ,-,-,1 ,1 ,-,1 ,2 ,-,4 
2020-07-04,63 ,7 ,1 ,1 ,2 ,8 ,3 ,-,-,19 ,-,2 ,-,-,-,1 ,1 ,-,18 
2020-07-05,61 ,16 ,-,-,-,16 ,8 ,-,-,8 ,1 ,-,-,1 ,-,1 ,-,1 ,9 
2020-07-06,48 ,3 ,1 ,2 ,6 ,7 ,2 ,-,-,6 ,1 ,-,1 ,-,2 ,1 ,1 ,-,15 
2020-07-07,44 ,3 ,-,1 ,2 ,6 ,2 ,-,-,13 ,-,-,-,1 ,-,-,-,-,16 
2020-07-08,62 ,10 ,-,1 ,1 ,8 ,2 ,-,-,18 ,-,-,6 ,2 ,1 ,-,2 ,-,11 
2020-07-09,50 ,8 ,-,-,3 ,15 ,6 ,-,-,8 ,-,-,1 ,1 ,1 ,-,2 ,-,5 
2020-07-10,45 ,8 ,-,-,1 ,3 ,7 ,-,-,14 ,-,2 ,-,-,3 ,-,3 ,-,4 
2020-07-11,35 ,8 ,-,-,1 ,9 ,2 ,-,-,4 ,-,-,1 ,2 ,-,-,-,-,8 
2020-07-12,44 ,7 ,-,-,-,5 ,1 ,-,-,17 ,-,-,-,1 ,-,-,1 ,-,12 
2020-07-13,62 ,13 ,-,1 ,3 ,7 ,-,-,-,11 ,2 ,1 ,4 ,-,-,-,2 ,-,18 
2020-07-14,33 ,7 ,-,-,-,1 ,1 ,-,-,9 ,-,1 ,-,2 ,-,-,-,-,12 
2020-07-15,39 ,6 ,-,-,1 ,1 ,3 ,-,-,5 ,-,-,-,-,-,-,-,-,23 
2020-07-16,61 ,7 ,-,2 ,3 ,1 ,1 ,1 ,-,21 ,3 ,1 ,-,-,-,-,1 ,-,20 
2020-07-17,60 ,9 ,-,-,-,5 ,1 ,-,-,15 ,-,-,-,-,-,-,2 ,3 ,25 
2020-07-18,39 ,6 ,1 ,3 ,2 ,-,-,1 ,-,10 ,-,-,-,-,1 ,-,2 ,1 ,12 
2020-07-19,34 ,10 ,-,-,1 ,10 ,1 ,-,-,4 ,-,-,-,-,-,-,-,1 ,7 
2020-07-20,26 ,3 ,-,2 ,2 ,1 ,-,-,-,1 ,-,-,1 ,1 ,2 ,1 ,2 ,-,10 
2020-07-21,45 ,21 ,-,2 ,-,-,-,-,-,2 ,-,-,-,-,-,1 ,-,1 ,18 
2020-07-22,63 ,16 ,-,1 ,5 ,4 ,-,-,-,15 ,-,1 ,1 ,-,-,-,1 ,-,19 
2020-07-23,59 ,12 ,2 ,-,3 ,9 ,-,-,-,28 ,-,-,-,-,-,-,-,-,5 
2020-07-24,41 ,21 ,2 ,2 ,-,2 ,-,-,-,8 ,-,-,-,-,-,1 ,2 ,-,3 
2020-07-25,113 ,11 ,5 ,-,-,-,-,1 ,-,14 ,-,-,-,-,1 ,-,-,-,81 
2020-07-26,58 ,7 ,1 ,-,-,1 ,-,-,-,7 ,-,-,-,-,-,-,-,-,42 
2020-07-27,25 ,9 ,1 ,-,-,-,-,-,-,6 ,-,1 ,1 ,-,-,-,-,-,7 
2020-07-28,28 ,6 ,2 ,-,-,-,-,-,-,6 ,-,-,1 ,-,2 ,1 ,-,-,10 
2020-07-29,48 ,9 ,1 ,-,3 ,1 ,-,1 ,-,11 ,-,-,-,-,-,1 ,-,-,21 
2020-07-30,18 ,3 ,-,-,-,-,-,-,-,5 ,-,-,-,-,-,1 ,1 ,-,8 
2020-07-31,36 ,8 ,-,1 ,-,-,-,-,-,10 ,2 ,-,1 ,-,-,2 ,-,-,12 
2020-08-01,31 ,2 ,1 ,-,1 ,-,-,-,-,7 ,-,-,-,-,-,1 ,-,-,19 
2020-08-02,30 ,5 ,1 ,2 ,-,1 ,-,-,-,3 ,-,-,-,-,-,1 ,-,-,17 
2020-08-03,23 ,5 ,-,-,-,-,-,-,-,1 ,-,-,-,-,-,1 ,2 ,-,14 
2020-08-04,34 ,9 ,1 ,-,1 ,2 ,-,-,-,11 ,-,1 ,-,-,1 ,1 ,-,-,7 
2020-08-05,33 ,6 ,-,1 ,1 ,1 ,-,-,-,7 ,1 ,6 ,-,-,-,-,4 ,-,6 
2020-08-06,43 ,9 ,3 ,-,-,-,-,-,-,13 ,2 ,1 ,2 ,-,2 ,4 ,1 ,-,6 
2020-08-07,20 ,9 ,-,-,-,-,-,-,-,5 ,-,-,-,-,-,1 ,-,-,5 
2020-08-08,43 ,17 ,-,1 ,2 ,-,-,-,-,18 ,-,-,-,-,-,-,-,-,5 
2020-08-09,36 ,13 ,-,1 ,1 ,2 ,-,1 ,-,15 ,-,1 ,1 ,-,-,-,-,-,1 
2020-08-10,28 ,13 ,1 ,-,-,-,-,-,-,6 ,-,-,-,-,1 ,1 ,-,-,6 
2020-08-11,34 ,6 ,9 ,-,-,-,-,-,-,13 ,-,-,2 ,1 ,-,-,-,-,3 
2020-08-12,54 ,15 ,4 ,-,-,6 ,1 ,-,-,19 ,-,-,1 ,-,-,-,-,-,8 
2020-08-13,56 ,26 ,2 ,1 ,-,2 ,-,1 ,-,17 ,-,-,1 ,2 ,-,-,1 ,-,3 
2020-08-14,103 ,32 ,5 ,-,4 ,2 ,-,1 ,-,47 ,1 ,-,3 ,-,-,1 ,-,-,7 
2020-08-15,166 ,74 ,3 ,-,6 ,1 ,1 ,-,-,72 ,3 ,-,2 ,1 ,-,-,1 ,-,2 
2020-08-16,279 ,146 ,7 ,1 ,9 ,7 ,-,3 ,-,98 ,-,1 ,5 ,-,-,-,2 ,-,-
2020-08-17,197 ,90 ,7 ,1 ,7 ,7 ,2 ,-,-,70 ,1 ,3 ,4 ,1 ,-,2 ,-,-,2 
2020-08-18,246 ,132 ,7 ,6 ,18 ,4 ,-,3 ,-,52 ,2 ,1 ,5 ,7 ,-,3 ,-,-,6 
2020-08-19,297 ,151 ,9 ,2 ,8 ,6 ,-,-,2 ,99 ,6 ,2 ,3 ,1 ,2 ,3 ,1 ,-,2 
2020-08-20,288 ,135 ,15 ,3 ,10 ,1 ,8 ,-,1 ,85 ,5 ,1 ,5 ,6 ,3 ,5 ,3 ,-,2 
2020-08-21,324 ,126 ,8 ,4 ,18 ,5 ,7 ,1 ,3 ,103 ,9 ,3 ,13 ,5 ,6 ,6 ,4 ,-,3 
2020-08-22,332 ,129 ,3 ,9 ,21 ,11 ,5 ,3 ,1 ,95 ,16 ,2 ,7 ,4 ,7 ,4 ,9 ,2 ,4 
2020-08-23,396 ,140 ,2 ,6 ,32 ,17 ,15 ,3 ,-,124 ,15 ,3 ,10 ,-,14 ,2 ,9 ,-,4 
2020-08-24,266 ,97 ,3 ,-,20 ,1 ,10 ,1 ,3 ,85 ,6 ,10 ,8 ,4 ,7 ,6 ,1 ,-,4 
2020-08-25,280 ,135 ,3 ,5 ,14 ,4 ,11 ,-,3 ,72 ,8 ,2 ,9 ,4 ,1 ,1 ,2 ,3 ,3 
2020-08-26,320 ,111 ,4 ,3 ,27 ,7 ,7 ,2 ,-,99 ,18 ,-,12 ,7 ,13 ,-,5 ,2 ,3 
2020-08-27,441 ,154 ,8 ,13 ,59 ,39 ,3 ,2 ,-,102 ,14 ,1 ,15 ,2 ,13 ,4 ,8 ,1 ,3 
2020-08-28,371 ,146 ,8 ,8 ,27 ,17 ,3 ,1 ,2 ,113 ,3 ,5 ,9 ,2 ,12 ,1 ,4 ,2 ,8 
2020-08-29,323 ,125 ,6 ,6 ,20 ,16 ,4 ,-,-,104 ,-,6 ,8 ,-,9 ,1 ,12 ,1 ,5 
2020-08-30,299 ,116 ,6 ,30 ,13 ,2 ,6 ,3 ,1 ,80 ,2 ,5 ,8 ,-,8 ,3 ,7 ,2 ,7 
2020-08-31,248 ,94 ,4 ,4 ,14 ,9 ,7 ,5 ,1 ,79 ,3 ,1 ,9 ,1 ,5 ,2 ,1 ,6 ,3 
2020-09-01,235 ,94 ,3 ,2 ,22 ,4 ,8 ,6 ,-,63 ,4 ,1 ,7 ,-,4 ,9 ,3 ,1 ,4 
